"Variety","Base.Price.Per.Ton","Brix.Code","Tons","Year","District","District_Number","Type"
"red globe",3000,100,25.6,2016,"DISTRICT 3",3,"table"
"albarino",2000,100,10.3,2016,"DISTRICT 3",3,"white"
"albarino",2000,13400,3.8,2016,"DISTRICT 3",3,"white"
"albarino",2100,100,10,2016,"DISTRICT 3",3,"white"
"albarino",2100,13600,1.7,2016,"DISTRICT 3",3,"white"
"albarino",2500,13600,1,2016,"DISTRICT 3",3,"white"
"albarino",2750,100,5.2,2016,"DISTRICT 3",3,"white"
"arneis",1831.88,100,53.7,2016,"DISTRICT 3",3,"white"
"arneis",2000,24500,2.4,2016,"DISTRICT 3",3,"white"
"arneis",2150,100,4,2016,"DISTRICT 3",3,"white"
"chardonnay",400,100,12.7,2016,"DISTRICT 3",3,"white"
"chardonnay",450,100,50.7,2016,"DISTRICT 3",3,"white"
"chardonnay",700,100,1.3,2016,"DISTRICT 3",3,"white"
"chardonnay",800,17200,6.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1000,100,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1000,21500,12.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1100,100,263.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1100,24500,19.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1200,100,36.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1200,24500,116.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1300,100,148,2016,"DISTRICT 3",3,"white"
"chardonnay",1350,100,15.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1400,100,435.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1400,24500,25.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1450,100,540,2016,"DISTRICT 3",3,"white"
"chardonnay",1450,15200,23.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1459.19,100,128.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1500,100,248,2016,"DISTRICT 3",3,"white"
"chardonnay",1500,20800,3,2016,"DISTRICT 3",3,"white"
"chardonnay",1500,20900,45.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1500,21000,8.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1500,60505,4,2016,"DISTRICT 3",3,"white"
"chardonnay",1534.36,100,43.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1575,100,31.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1581.05,100,665.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1587.27,100,76.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1600,100,473.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1600,24500,14.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1641.33,100,20.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1641.65,100,11.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1645,100,40.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1650,100,1522.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1650,6650,30.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1650,16000,116.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1651.07,100,3.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1675,100,432.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1675,13800,18.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1683,100,106.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1699.5,100,46,2016,"DISTRICT 3",3,"white"
"chardonnay",1700,100,697.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1700,6650,90.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1700,17200,24.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1700,24500,406.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1716.67,100,101.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1750,100,401.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1750,19000,54.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1750,24500,11.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1770,100,40.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1784.19,100,134.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1790.49,21500,18.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1800,100,893.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1800,19000,101.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1800,24500,541,2016,"DISTRICT 3",3,"white"
"chardonnay",1825,100,376.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1831.12,100,143.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1835.92,100,13.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1845.84,100,103.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1850,100,722.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1850,14000,2.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1850,18640,41.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1850,19000,104.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1850,24500,198.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1851.12,100,555.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1853,24500,37.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1862.6,19100,122.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1869,100,27.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1870,100,45.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1886.34,100,14.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1887.6,100,256.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1888.56,100,16.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1899.64,100,28.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1900,100,1830.4,2016,"DISTRICT 3",3,"white"
"chardonnay",1900,16800,10.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1900,19000,76,2016,"DISTRICT 3",3,"white"
"chardonnay",1900,24500,41,2016,"DISTRICT 3",3,"white"
"chardonnay",1910,100,15.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1914.36,100,70.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1925,100,41.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1940,100,35.5,2016,"DISTRICT 3",3,"white"
"chardonnay",1943,100,180.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1946.14,100,184,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,100,1061.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,5400,11.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,15200,36.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,17400,16.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,19000,570,2016,"DISTRICT 3",3,"white"
"chardonnay",1950,24500,557.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1950.13,100,97.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1957.41,100,844.2,2016,"DISTRICT 3",3,"white"
"chardonnay",1959.32,100,91.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1962,100,291,2016,"DISTRICT 3",3,"white"
"chardonnay",1966.07,100,134.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1966.07,19100,222.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1969,100,71,2016,"DISTRICT 3",3,"white"
"chardonnay",1972,100,73.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1972.55,9500,3.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1972.58,100,2.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1975,100,15.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1980,100,12.3,2016,"DISTRICT 3",3,"white"
"chardonnay",1982.72,21600,130.7,2016,"DISTRICT 3",3,"white"
"chardonnay",1984.72,100,84.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1989.43,100,32.6,2016,"DISTRICT 3",3,"white"
"chardonnay",1994.12,100,258.9,2016,"DISTRICT 3",3,"white"
"chardonnay",1996.25,100,51.8,2016,"DISTRICT 3",3,"white"
"chardonnay",1997,100,113.1,2016,"DISTRICT 3",3,"white"
"chardonnay",1998,100,1.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,100,2476.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,13400,3.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,14100,20.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,15200,72.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,16300,2,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,16800,45,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,17000,98.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,20800,129.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2000,24500,1009.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2000.57,24500,26.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2008.5,100,295.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2010.54,100,61.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2019.71,100,40.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2023.52,100,24.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2025,100,432.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2025,24500,118.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2026.35,100,38.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2030.72,100,33.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2035,24500,1057.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2038.26,100,94.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2050,100,451.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2050,19200,109.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2050,19500,15.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2050,24500,72.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2051,100,22.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2052.87,100,66.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2057.94,100,78.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2059.93,100,58.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2060,100,25.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2063.45,100,340.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2068.76,100,58.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2069,100,105.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.55,100,498.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.55,19000,405.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.55,19200,26.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.55,24500,1128.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.6,100,59.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2069.68,100,16,2016,"DISTRICT 3",3,"white"
"chardonnay",2070,100,16.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2070.86,100,154,2016,"DISTRICT 3",3,"white"
"chardonnay",2080,100,155.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2084.79,100,416.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2084.79,17200,38,2016,"DISTRICT 3",3,"white"
"chardonnay",2084.98,100,88.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2084.98,13600,12,2016,"DISTRICT 3",3,"white"
"chardonnay",2084.99,17600,5.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2089.6,100,75.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2090,100,3.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2090.25,100,159.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2092.89,100,116.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2094.59,100,51.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2094.88,100,41.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2098.57,100,25.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,100,1566.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,9500,1.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,16800,79.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,17200,371.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,19100,347.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,20800,1.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2100,24500,141.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2101.83,100,47,2016,"DISTRICT 3",3,"white"
"chardonnay",2101.91,100,101,2016,"DISTRICT 3",3,"white"
"chardonnay",2121,100,35.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2125,100,31.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2131.64,100,88.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2133,100,81.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2133.32,100,118.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2136.45,100,48.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2140.75,21200,73.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2148.13,100,52.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2150,100,242.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2150,13800,22.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2150,24500,50.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2155.49,100,126,2016,"DISTRICT 3",3,"white"
"chardonnay",2155.81,100,186.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2156.13,100,83.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2163,100,35.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2169.55,100,75.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2173.03,100,13.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2173.03,17400,85.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2173.03,19000,299.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2173.03,19100,517.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2173.03,19200,54.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2175,100,13.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2190.59,100,6.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,100,869.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,11300,17.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,16800,6.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,17000,0.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,21200,22.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,22700,58.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,24500,172.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2200,58780,100.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2201.87,100,223.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2208.12,100,65.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2209.93,100,28.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2210.53,100,138.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2225,100,53.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2240,100,43.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2250,100,489,2016,"DISTRICT 3",3,"white"
"chardonnay",2250,16800,60.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2250,24500,161.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2256.45,100,9.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2263.51,100,12.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2264.25,100,87.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2264.25,14000,1.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2264.74,100,62.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2269.01,100,4.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2269.14,100,217.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2275,100,69.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2276.51,100,21.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2276.51,13600,33.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2276.51,19000,23.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2277,100,36.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2278.22,100,107.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2288.14,100,72.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2288.76,100,13.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2288.81,100,49.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2293.48,100,30.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,100,1699.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,13600,5.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,16800,10.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,17000,43.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,21200,18.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2300,24500,192.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2308.15,100,100.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2308.17,100,24.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2310,21200,21.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2317.4,17600,88.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2330,16800,33.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2340.58,100,19.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2346.3,100,4.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2350,100,102.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2350,24500,14.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2368.91,100,30,2016,"DISTRICT 3",3,"white"
"chardonnay",2369.26,20800,26.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2371.3,100,23.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2373.76,100,10.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2375,100,75.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2377.48,100,61.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2378.92,100,23.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2379.98,100,36,2016,"DISTRICT 3",3,"white"
"chardonnay",2379.98,17300,397.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2379.98,17800,48.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2383.93,100,8.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2384.44,24500,11.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2385.41,9500,5.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2386.06,100,23.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2387.41,100,329.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2389.6,100,26.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2390.55,100,169.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2392.64,100,38,2016,"DISTRICT 3",3,"white"
"chardonnay",2393.24,100,73.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2393.43,100,91,2016,"DISTRICT 3",3,"white"
"chardonnay",2393.62,100,128.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2395,13600,1.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2400,100,412.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2400,11300,20,2016,"DISTRICT 3",3,"white"
"chardonnay",2400,13800,3.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2400,16800,38.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2400,17200,1.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2415,100,54.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2421.36,100,13.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2425,100,16.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2426.6,100,270.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2450,100,85.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2450,16800,26.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2461.37,100,44.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2467.71,100,128.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2476.51,100,8.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2492.63,100,21.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,100,2343.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,2200,22.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,13600,8.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,14000,7.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,16800,56.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,17100,44.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,17200,4.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,17300,200.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,17400,12.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,17600,2.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,24500,406.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2500,60485,3.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2501.99,100,30.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2514.5,100,12.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2517.6,100,149.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2525,100,220.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2525.75,100,54.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2532.23,100,139,2016,"DISTRICT 3",3,"white"
"chardonnay",2550,16800,10.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2574.9,100,6,2016,"DISTRICT 3",3,"white"
"chardonnay",2600,100,260.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2600,16800,73.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2600,21200,11.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2600,22900,5.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2625,21200,14.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2650,100,95.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2651.99,100,8.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2678,100,13.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2681.32,100,29.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2690.42,100,16.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2690.42,16800,20.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2690.42,17400,10.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,100,140.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,16800,10.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,17200,3.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,17400,5.1,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,21000,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,21200,6.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2700,24500,21.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2717.68,100,86.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2739.39,100,13.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2750,100,266.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2750,16800,13.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2750,17600,17.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2750,24500,19.6,2016,"DISTRICT 3",3,"white"
"chardonnay",2760,100,5.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2773.08,100,71.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2774,100,21.3,2016,"DISTRICT 3",3,"white"
"chardonnay",2775,100,19.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2780,100,19.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2800,100,114.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2800,13600,20.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2800,17600,13.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2800,17800,3.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2803,17200,5.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2806.81,100,169.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2835,100,10.4,2016,"DISTRICT 3",3,"white"
"chardonnay",2844.81,100,11.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2850,100,4.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2863.77,100,14.5,2016,"DISTRICT 3",3,"white"
"chardonnay",2863.93,21600,9.8,2016,"DISTRICT 3",3,"white"
"chardonnay",2884,100,22.9,2016,"DISTRICT 3",3,"white"
"chardonnay",2900,100,43,2016,"DISTRICT 3",3,"white"
"chardonnay",2937.65,100,20.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2940,100,10.2,2016,"DISTRICT 3",3,"white"
"chardonnay",2945.55,100,12,2016,"DISTRICT 3",3,"white"
"chardonnay",2950,100,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2950,13400,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2950,21200,39.7,2016,"DISTRICT 3",3,"white"
"chardonnay",2999.6,13800,3.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,100,348.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,13600,21.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,13800,31,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,14100,27.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,14400,9.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,17000,5.2,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,17200,2.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,17600,25.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,19500,140,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,20800,1.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,21500,3,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,24500,9.9,2016,"DISTRICT 3",3,"white"
"chardonnay",3000,60485,4.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3013.64,100,4.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3075,100,16.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3100,9500,5.1,2016,"DISTRICT 3",3,"white"
"chardonnay",3103.9,17600,60,2016,"DISTRICT 3",3,"white"
"chardonnay",3147.48,2000,10.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3150,21200,8.1,2016,"DISTRICT 3",3,"white"
"chardonnay",3158.2,21200,16.1,2016,"DISTRICT 3",3,"white"
"chardonnay",3200,100,72.5,2016,"DISTRICT 3",3,"white"
"chardonnay",3200,2300,2.7,2016,"DISTRICT 3",3,"white"
"chardonnay",3200,13600,8.4,2016,"DISTRICT 3",3,"white"
"chardonnay",3250,100,44,2016,"DISTRICT 3",3,"white"
"chardonnay",3250,9500,3.1,2016,"DISTRICT 3",3,"white"
"chardonnay",3252.39,17600,23,2016,"DISTRICT 3",3,"white"
"chardonnay",3252.44,16800,20.6,2016,"DISTRICT 3",3,"white"
"chardonnay",3300,100,66.3,2016,"DISTRICT 3",3,"white"
"chardonnay",3318.58,100,6.8,2016,"DISTRICT 3",3,"white"
"chardonnay",3350,100,20.5,2016,"DISTRICT 3",3,"white"
